fName,metaCleanId
Andres Veiel,1199
Raja Gosnell,1200
Jay Bulger,1201
Nora Ephron,1202
Peter Hyams,1203
Martin Campbell,1204
Varun Khanna,1205
Takeshi Kitano,1206
Liam O'Donnell,1207
Panos Cosmatos,1208
Michael Caton-Jones,1209
Cristian Mungiu,1210
Gina Prince-Bythewood,1211
Barry W. Blaustein,1212
Tony Pemberton,1213
Jean-Baptiste LÃƒÂ©onetti,1214
Lisandro Perez-Rey,1215
Kevin Spacey,1216
Halina Dyrschka,1217
Ravi Kumar,1218
Duane Baughman,1219
Xiaoshuai Wang,1220
Philippe Le Guay,1221
Jerzy Stuhr,1222
Mike Mendez,1223
Arliss Howard,1224
Aharon Keshales,1225
Thomas Bezucha,1226
Tim Burton,1227
Robert D. Siegel,1228
Shawn Levy,1229
Tim Burton,1230
Chun Zhang,1231
Jalmari Helander,1232
Chris Williams,1233
Hitoshi Matsumoto,1234
Rachel Boynton,1235
Ken Kwapis,1236
Raja Gosnell,1237
John Whitesell,1238
John Whitesell,1239
John Maringouin,1240
Bryan Reisberg,1241
Jorge Michel Grau,1242
Leah Warshawski,1243
Drew DeNicola,1244
Adriana Trigiani,1245
Michael Polish,1246
Jason Orley,1247
Barry Sonnenfeld,1248
Chris Bell,1249
Al Corley,1250
Nick Broomfield,1251
Emmett Malloy,1252
Reggie Rock Bythewood,1253
Ayman Jamal,1254
Richard Press,1255
David Alvarado,1256
Dean Parisot,1257
Jeffrey Wolf,1258
Dan Carracino,1259
Philip Boston,1260
James Erskine,1261
R.J. Cutler,1262
Stephen Daldry,1263
Ang Lee,1264
Jennifer Venditti,1265
Gigi Saul Guerrero,1266
Susanne Bier,1267
Pascale Ferran,1268
Alberto Vazquez,1269
Jeffrey Kimball,1270
Alejandro GonzÃƒÂ¡lez IÃƒÂ±ÃƒÂ¡rritu,1271
Sarah Adina Smith,1272
Ciro Guerra,1273
Cathy Yan,1274
Jonathan Glazer,1275
George Nolfi,1276
Rob Kuhns,1277
Jez Butterworth,1278
Robert Greene,1279
Marianna Palka,1280
George Mendeluk,1281
Todd Phillips,1282
Alejandro GonzÃƒÂ¡lez IÃƒÂ±ÃƒÂ¡rritu,1283
Lance Daly,1284
Deon Taylor,1285
James Toback,1286
Maritte Lee Go,1287
Lawrence Michael Levine,1288
Ashley Avis,1289
Paul Verhoeven,1290
Emmanuel Osei-Kuffour,1291
Paula van der Oest,1292
Brian Goodman,1293
Glen Morgan,1294
Sophia Takal,1295
Christopher Smith,1296
Scott Sanders,1297
Marc Francis,1298
Ridley Scott,1299
BeyoncÃƒÂ© Knowles,1300
Gil Junger,1301
Scott Cooper,1302
Khalik Allah,1303
Kasi Lemmons,1304
Mike Binder,1305
Marcel Camus,1306
Arne Toonen,1307
Ryan Coogler,1308
Katie Aselton,1309
Kevin Macdonald,1310
Jonathan King,1311
Craig Brewer,1312
Francesco Munzi,1313
Darren Aronofsky,1314
Andrew Traucki,1315
Cate Shortland,1316
Brant Sersen,1317
Roger Michell,1318
Samira Makhmalbaf,1319
Gabriela Cowperthwaite,1320
Michael Mann,1321
Spike Lee,1322
Mateo Gil,1323
Uwe Boll,1324
Guillermo del Toro,1325
Takashi Miike,1326
Denis Villeneuve,1327
David S. Goyer,1328
Josh Gordon,1329
Adam Wingard,1330
Quinn Shephard,1331
Pablo Berger,1332
Celine Danhier,1333
Ethan Hawke,1334
Arturo Ripstein,1335
Ben Younger,1336
Leo Zhang,1337
Frank Coraci,1338
Carl Franklin,1339
Chuck Russell,1340
Roberta Grossman,1341
Eskil Vogt,1342
Michael Mailer,1343
Stanley Tucci,1344
Yang Li,1345
Yang Li,1346
AndrÃƒÂ© Heller,1347
Gurinder Chadha,1348
Fernando Meirelles,1349
Lucy Walker,1350
Carlos LÃƒÂ³pez Estrada,1351
Abdullah Oguz,1352
Mike Cahill,1353
Apichatpong Weerasethakul,1354
Edward Hall,1355
Dzintars Dreibergs,1356
Kay Cannon,1357
Nick Murphy,1358
Katja von Garnier,1359
John Barr,1360
Steve Hoover,1361
Edward Zwick,1362
Jeb Stuart,1363
Jean-FranÃƒÂ§ois Richet,1364
Marvin Kren,1365
Matthew Pope,1366
Jeff Barnaby,1367
Chris Nahon,1368
Guillaume Canet,1369
Clint Eastwood,1370
Uwe Boll,1371
Dave Wilson,1372
Brian James O'Connell,1373
Alister Grierson,1374
Bill Ross IV,1375
Paul Greengrass,1376
Ellen Osborne,1377
Ted Demme,1378
Paddy Breathnach,1379
Bridget Savage Cole,1380
Justin Chon,1381
Catherine Breillat,1382
Alexandre Moors,1383
Karen Moncrieff,1384
John Stockwell,1385
Chih-yen Yee,1386
Hadi Hajaig,1387
Abdel Kechiche,1388
Woody Allen,1389
Alexandre Lehmann,1390
Steve Taylor,1391
Julio Quintana,1392
John A. Gallagher,1393
Sophie Huber,1394
Jeremy Saulnier,1395
Rapman,1396
Derek Cianfrance,1397
Lance Edmands,1398
Seth Fisher,1399
Jeff Wadlow,1400
Jeff Wadlow,1401
Olivier Assayas,1402
Mort Nathan,1403
Joshua RofÃƒÂ©,1404
Elvira Lind,1405
Emilio Estevez,1406
Liz Garbus,1407
John-Luke Montias,1408
Rowdy Herrington,1409
Brendan Byrne,1410
Joseph Kahn,1411
Dan Berk,1412
Roxanne Benjamin,1413
Ridley Scott,1414
Ellen Spiro,1415
John Berry,1416
Bryan Singer,1417
Ben Younger,1418
Philip Barantini,1419
Andrew Sullivan,1420
AdriÃƒÂ¡n Caetano,1421
Deepa Mehta,1422
Byron Howard,1423
Adam Bhala Lough,1424
Alma Har'el,1425
Alexandra Shiva,1426
Gitanjali Rao,1427
Jay Roach,1428
Alexandra Dean,1429
Jean-Paul Rappeneau,1430
S. Craig Zahler,1431
Ernest R. Dickerson,1432
Stacy Peralta,1433
Shemi Zarhin,1434
Christopher N. Rowley,1435
CristiÃƒÂ¡n JimÃƒÂ©nez,1436
Tyler Perry,1437
Stephen T. Kay,1438
Eddie Huang,1439
Stefan Forbes,1440
Bill Holderman,1441
Joe Berlinger,1442
Raymond De Felitta,1443
Brannon Braga,1444
Olivia Wilde,1445
Sara Driver,1446
Dein Perry,1447
Bahman Farmanara,1448
Larry Charles,1449
Jason Woliner,1450
Ali Abbasi,1451
Janus Metz Pedersen,1452
Alex van Warmerdam,1453
Denis CÃƒÂ´tÃƒÂ©,1454
Chuan Lu,1455
Ross Kauffman,1456
David Kane,1457
Robert Budreau,1458
David Lickley,1459
Catherine Gund,1460
Peter Sheridan,1461
Joe Carnahan,1462
Bruno Barreto,1463
Randall Miller,1464
Raymond De Felitta,1465
Dito Montiel,1466
Don Roos,1467
Shana Feste,1468
Henry Saine,1469
Michael Moore,1470
Frederick Wiseman,1471
Taika Waititi,1472
John Crowley,1473
AlÃƒÂª Abreu,1474
Q. Allan Brocka,1475
Joel Edgerton,1476
FranÃƒÂ§ois Girard,1477
Richard Linklater,1478
Susan Seidelman,1479
Robert Iscove,1480
Bradley Rust Gray,1481
Amanda McBaine,1482
Robin Campillo,1483
Macario De Souza,1484
Mike White,1485
William Brent Bell,1486
Gabe Torres,1487
Rachel Perkins,1488
Ondi Timoner,1489
Guy Maddin,1490
Sean McNamara,1491
Brenda Chapman,1492
Jody Lambert,1493
Lin Oeding,1494
Daniel Duran,1495
S. Craig Zahler,1496
Billy Ray,1497
Ken Loach,1498
Silvio Soldini,1499
Jay Karas,1500
Neil Jordan,1501
Laurie Lynd,1502
Daniel Taplitz,1503
Luke Meyer,1504
Anthony Minghella,1505
James McTeigue,1506
Tate Taylor,1507
Jeff Celentano,1508
Jamie Babbit,1509
Daryl Wein,1510
Roxann Dawson,1511
Simon Baker,1512
MÃƒÂ©lanie Laurent,1513
Andy Serkis,1514
Drake Doremus,1515
Karl Markovics,1516
Tom Shadyac,1517
Brent Wilson,1518
Rian Johnson,1519
Sarah Gavron,1520
Camille Delamarre,1521
Ben Sombogaart,1522
Bruce Beresford,1523
Gurinder Chadha,1524
Gary Winick,1525
Julian Jarrold,1526
Paul Feig,1527
Steven Spielberg,1528
Gabor Csupo,1529
Jeppe RÃƒÂ¸nde,1530
Beeban Kidron,1531
Sharon Maguire,1532
Sharon Maguire,1533
John Krasinski,1534
Richard Dutcher,1535
David Ayer,1536
Marion Vernoux,1537
Kiyoshi Kurosawa,1538
Ross McElwee,1539
Jane Campion,1540
Stephen Fry,1541
David Yarovesky,1542
Maggie Kiley,1543
Rowan Joffe,1544
Dave McCary,1545
Martin Koolhoven,1546
Viktor Jakovleski,1547
Peyton Reed,1548
Adam Shankman,1549
Famke Janssen,1550
Erin Lee Carr,1551
Tuva Novotny,1552
Paul Downs Colaizzo,1553
Doug Hamilton,1554
Rick McKay,1555
Ang Lee,1556
Rufus Norris,1557
Steven Goldmann,1558
Allen Hughes,1559
Pedro AlmodÃƒÂ³var,1560
Zoe R. Cassavetes,1561
Jim Jarmusch,1562
Vidhu Vinod Chopra,1563
JuliÃƒÂ¡n HernÃƒÂ¡ndez,1564
Nicolas Winding Refn,1565
John Crowley,1566
Katie Schulz,1567
Kevin Jordan,1568
Michael Corrente,1569
Antoine Fuqua,1570
Takeshi Kitano,1571
Aaron Blaise,1572
Rodney Evans,1573
Christophe Gans,1574
Jim Sheridan,1575
Susanne Bier,1576
Jake Rademacher,1577
JÃƒÂ©rÃƒÂ©mie Guez,1578
Caleb Phillips,1579
David Palmer,1580
Keith Fulton,1581
Rick Famuyiwa,1582
Tom Shadyac,1583
Thom Zimny,1584
Halle Berry,1585
Larry Charles,1586
Don Coscarelli,1587
Steven Soderbergh,1588
Blair Hayes,1589
Tomer Heymann,1590
Cindy Meehl,1591
Tom Brady,1592
Mark Hanlon,1593
Lucy Walker,1594
Mike Wiluan,1595
Todd Kellstein,1596
Gregor Jordan,1597
Tanya Wexler,1598
William Friedkin,1599
Mike Slee,1600
John Dullaghan,1601
Eloy de la Iglesia,1602
Annie Silverstein,1603
Paul Solet,1604
Walter Hill,1605
Paul Hunter,1606
Michael R. Roskam,1607
Larry Clark,1608
Ivy Meeropol,1609
Travis Knight,1610
Guy Moshe,1611
Salvador SimÃƒÂ³,1612
Rodd Rathjen,1613
Richard Dewey,1614
Andrew Heckler,1615
Rodrigo Cortes,1616
John Landis,1617
Steve Antin,1618
Anders ÃƒÂ˜stergaard,1619
Ethan Coen,1620
Ian Olds,1621
Jordan Roberts,1622
Chang-dong Lee,1623
D.M.W. Greer,1624
Agnieszka Holland,1625
Phillip Michael Youmans,1626
Alex Nohe,1627
Gerard McMurray,1628
John Wells,1629
Marcelo PiÃƒÂ±eyro,1630
Joe Dante,1631
Eric Merola,1632
Felipe Lacerda,1633
Joseph Mealey,1634
Cary Murnion,1635
Sarah Adina Smith,1636
Jeremy Gosch,1637
Jamie Babbit,1638
Tyler Cornack,1639
Jim Field Smith,1640
Josephine Decker,1641
JosÃƒÂ© Luis Cuerda,1642
Erik Matti,1643
Joel Potrykus,1644
Harriet Dodge,1645
Nancy Buirski,1646
FranÃƒÂ§ois Ozon,1647
Angelina Jolie,1648
Sam Garbarski,1649
Neil Jordan,1650
Bertrand Tavernier,1651
Eli Roth,1652
Travis Zariwny,1653
Kaare Andrews,1654
Michael Haneke,1655
Miguel Albaladejo,1656
Darnell Martin,1657
Paolo Taviani,1658
Jean-Marc VallÃƒÂ©e,1659
Hsiao-hsien Hou,1660
Woody Allen,1661
Ruba Nadda,1662
Daniel Barnz,1663
Nigel Cole,1664
Matt Palmer,1665
Marshall Lewy,1666
Doug Nichol,1667
Luca Guadagnino,1668
Katherine Fairfax Wright,1669
Bobcat Goldthwait,1670
Franco Zeffirelli,1671
Fernando Trueba,1672
Nick Rowland,1673
John Michael McDonagh,1674
Daniel Goldhaber,1675
Joel Soisson,1676
Aaron B. Koontz,1677
Craig McCall,1678
Kirsten Johnson,1679
Bruno Dumont,1680
Todd Graff,1681
Peter Sattler,1682
Joseph Cedar,1683
Frank Popper,1684
Rosalynde LeBlanc,1685
Marielle Heller,1686
Neil Armfield,1687
Nia DaCosta,1688
Horace Jenkins,1689
Lucien Castaing-Taylor,1690
Andy Grieve,1691
Joseph Greco,1692
Mark Bamford,1693
Nadine Labaki,1694
Costa-Gavras,1695
Justin Pemberton,1696
Michael Moore,1697
Josh Trank,1698
Bennett Miller,1699
Anthony Russo,1700
Joe Johnston,1701
Anthony Russo,1702
John Madden,1703
Matt Ross,1704
Anna Boden,1705
Francisco J. Lombardi,1706
Paul Greengrass,1707
David Soren,1708
Gaston Biraben,1709
Jerry Jameson,1710
Rupert Wyatt,1711
Roland JoffÃƒÂ©,1712
Andrew Jarecki,1713
Nadine Labaki,1714
Pablo Trapero,1715
Hector Babenco,1716
Peter Byck,1717
Elizabeth Allen,1718
Ben Howling,1719
Olivier Assayas,1720
Ralph Torjan,1721
Ron Mann,1722
Delphine Gleize,1723
Roman Polanski,1724
Mickey Keating,1725
Todd Haynes,1726
Dori Berinstein,1727
Kimberly Peirce,1728
Susan Johnson,1729
Joe Ranft,1730
Brad Lewis,1731
Brian Fee,1732
Matthew Heineman,1733
John Sayles,1734
Matt Piedmont,1735
Lasse Hallstrom,1736
Christian Alvart,1737
Sean Ellis,1738
Issa LÃƒÂ³pez,1739
George Hickenlooper,1740
Alex Gibney,1741
Martin Campbell,1742
Anthony DiBlasi,1743
Woody Allen,1744
Robert Zemeckis,1745
Kitty Green,1746
Joey Klein,1747
Zev Asher,1748
John Stockwell,1749
Phillip Noyce,1750
Susannah Grant,1751
Daniel Wolfe,1752
Steven Spielberg,1753
Bart Freundlich,1754
Sarah George,1755
Paolo VirzÃƒÂ¬,1756
KÃƒÂ´ji Wakamatsu,1757
Onur Tukel,1758
Ariel Schulman,1759
Chi Muoi Lo,1760
Tom Hooper,1761
Lawrence Guterman,1762
Brad Peyton,1763
Pitof,1764
AJ Schnack,1765
Kaige Chen,1766
Werner Herzog,1767
Damian Mc Carthy,1768
Herschel Faber,1769
Ian Gamazon,1770
Randall Miller,1771
John Waters,1772
Miguel Arteta,1773
Olivier Meyrou,1774
Lee Toland Krieger,1775
Tod Williams,1776
David R. Ellis,1777
Kevin Knoblock,1778
Apichatpong Weerasethakul,1779
Prano Bailey-Bond,1780
Mor Loushy,1781
Brad Peyton,1782
Nicholas Hytner,1783
Brendan Walsh,1784
Rawson Marshall Thurber,1785
Neil Marshall,1786
Max Winkler,1787
Kelly Reichardt,1788
James David Pasternak,1789
Abbas Kiarostami,1790
Diego Luna,1791
JosÃƒÂ©e Dayan,1792
DaniÃƒÂ¨le Thompson,1793
Aleksandr Mitta,1794
Jem Cohen,1795
Kirby Dick,1796
Aaron Schimberg,1797
Mike Akel,1798
Rob Nilsson,1799
Bert Marcus,1800
Kamaleswar Mukherjee,1801
Nikhil Advani,1802
Clint Eastwood,1803
Roger Michell,1804
Mike Barnett,1805
AndrÃƒÂ© TÃƒÂ©chinÃƒÂ©,1806
David DeFalco,1807
Coline Serreau,1808
Marcos Siega,1809
Doug Liman,1810
John Curran,1811
Neill Blomkamp,1812
J.P. Schaefer,1813
Agnieszka Holland,1814
Tim Burton,1815
Jon Poll,1816
Fredrik Bond,1817
Mary Harron,1818
Burr Steers,1819
Richard Schickel,1820
Karlyn Michelson,1821
Mike Nichols,1822
McG,1823
Elizabeth Banks,1824
McG,1825
Rolf de Heer,1826
Gillian Armstrong,1827
Eric Byler,1828
Gary Winick,1829
Angel Manuel Soto,1830
Jeff Orlowski,1831
Jeff Orlowski,1832
Andy Cadiff,1833
Jeff Prosserman,1834
Curtis Hanson,1835
Linda Mendoza,1836
John Scheinfeld,1837
Chris Marker,1838
Catherine Gund,1839
Steven Soderbergh,1840
E.L. Katz,1841
Shawn Levy,1842
Adam Shankman,1843
Bill Plympton,1844
Donald Rice,1845
Jon Favreau,1846
Cameron Yates,1847
Abel Ferrara,1848
Ethan Hawke,1849
Richard Tanne,1850
Stephen Frears,1851
Finn Taylor,1852
Bradley Parker,1853
Anthony Russo,1854
Doris DÃƒÂ¶rrie,1855
Athina Rachel Tsangari,1856
Spike Lee,1857
Rob Marshall,1858
Brett Morgen,1859
Mark Dindal,1860
Nick Park,1861
Marjane Satrapi,1862
Fernando Trueba,1863
Daniel Espinosa,1864
James Franco,1865
Tze Chun,1866
Geoffrey Enthoven,1867
Alfonso CuarÃƒÂ³n,1868
Marcel CarnÃƒÂ©,1869
Ayumu Watanabe,1870
Edet Belzberg,1871
Lars Klevberg,1872
Calin Peter Netzer,1873
Alastair Fothergill,1874
Micha X. Peled,1875
Yung Chang,1876
Robert M. Young,1877
Xiaoshuai Wang,1878
CÃƒÂ©dric Klapisch,1879
Dax Shepard,1880
Shola Lynch,1881
Atom Egoyan,1882
Ezna Sands,1883
Jay Alaimo,1884
Lasse Hallstrom,1885
Clark Gregg,1886
Ramin Bahrani,1887
Bruce Weber,1888
Andrew Dominik,1889
Guido Santi,1890
Antonio Campos,1891
Charles Poekel,1892
Kate Montgomery,1893
Joe Roth,1894
Marc Forster,1895
Michel Franco,1896
Josh Trank,1897
SebastiÃƒÂ¡n Cordero,1898
Ray McKinnon,1899
Philippe Falardeau,1900
Miguel Arteta,1901
Johnnie To,1902
Kwon-taek Im,1903
Jonathan Teplitzky,1904
Nisha Ganatra,1905
Alison McAlpine,1906
Kenneth Branagh,1907
Kay Cannon,1908
Ron Howard,1909
Angela Christlieb,1910
AgnÃƒÂ¨s Varda,1911
Aaron Schock,1912
Dirk Shafer,1913
Maryam Keshavarz,1914
Rachel Mason,1915
Danis Tanovic,1916
Paul Weitz,1917
Keith Melton,1918
Andrew Adamson,1919
Ciaran Foy,1920
Rex Miller,1921
Nathan Morlando,1922
Matt Tyrnauer,1923
Alex Gibney,1924
Carl Deal,1925
Lloyd Kaufman,1926
Laura Poitras,1927
Michael Caton-Jones,1928
Frederick Wiseman,1929
Raymond De Felitta,1930
Gil Kenan,1931
Matt Dillon,1932
Matthew Heineman,1933
Fernando Meirelles,1934
Laura Gabbert,1935
Brad Furman,1936
Chuan Lu,1937
Paulo Morelli,1938
Wilson Yip,1939
Jeff Renfroe,1940
Neema Barnette,1941
Stephen Chow,1942
Lodge Kerrigan,1943
Annie Howell,1944
Sang-soo Hong,1945
BenjamÃƒÂ­n ÃƒÂvila,1946
Bridey Elliott,1947
Mohamed Diab,1948
Louis Leterrier,1949
Jonathan Liebesman,1950
Chris Charles Scott III,1951
Olivier Assayas,1952
Chinonye Chukwu,1953
Lara Gallagher,1954
Jon Reiss,1955
Kevin Smith,1956
Frank Coraci,1957
Alex Gibney,1958
Yimou Zhang,1959
David Bowers,1960
Robert C. Ramirez,1961
Nuri Bilge Ceylan,1962
Gaspar NoÃƒÂ©,1963
Jonathan Frakes,1964
Vicky Jewson,1965
Dalia Hager,1966
Nick Willing,1967
John Crowley,1968
Jafar Panahi,1969
Mike Nichols,1970
Billy Senese,1971
Stephen Dunn,1972
Lana Wachowski,1973
Justin Baldoni,1974
Olivier Assayas,1975
Chris Miller,1976
Cody Cameron,1977
Jon Abrahams,1978
Matt Reeves,1979
Jay Chandrasekhar,1980
Mike Mills,1981
Thomas Carter,1982
Victor Nunez,1983
Billy Corben,1984
Matthias Hoene,1985
Adrian Molina,1986
Anne Fontaine,1987
Jan Kounen,1988
Nelson Carlo de Los Santos Arias,1989
Sian Heder,1990
Michael Winterbottom,1991
Ryan McGarry,1992
Les Mayfield,1993
Michael Haneke,1994
Shalini Kantayya,1995
Jim Jarmusch,1996
Stewart Wade,1997
Michael Dowse,1998
Kyle Patrick Alvarez,1999
James Ward Byrkit,2000
FrÃƒÂ©dÃƒÂ©ric Petitjean,2001
Mads BrÃƒÂ¼gger,2002
Tze Chun,2003
Mike Figgis,2004
Jim Mickle,2005
Anthony Minghella,2006
Hans Petter Moland,2007
Sophie Barthes,2008
Will Slocombe,2009
Pawel Pawlikowski,2010
Aaron Katz,2011
Vincent Grashaw,2012
Wash Westmoreland,2013
Martin Donovan,2014
Chris Smith,2015
Michael Mann,2016
David Frankel,2017
Andrew Davis,2018
ÃƒÂ‰tienne Sauret,2019
Alexander Nanau,2020
Deb Hagan,2021
Roger Kumble,2022
Eran Creevy,2023
Joseph Dorman,2024
Olivier Megaton,2025
Florian Gallenberger,2026
Brian W. Cook,2027
Richard Stanley,2028
Nacho Vigalondo,2029
Kogonada,2030
Miles Lagoze,2031
Zack Whedon,2032
Richard Wong,2033
Brenda Chapman,2034
Joey Lauren Adams,2035
Christopher Ashley,2036
Makinov,2037
Jacob Chase,2038
Joshua Marston,2039
Ant Timpson,2040
Anthony Scott Burns,2041
SÃƒÂ©bastien Lifshitz,2042
Christian Carion,2043
Christian Charles,2044
Claude Chabrol,2045
Sam Esmail,2046
Morgan Spurlock,2047
Craig Brewer,2048
Yimou Zhang,2049
Wayne Wang,2050
Colette Burson,2051
James Steven Sadwith,2052
Robert Kenner,2053
Lisa Krueger,2054
Jonathan Berman,2055
Douglas McGrath,2056
Juho Kuosmanen,2057
Joshua Marston,2058
Craig Zobel,2059
Andrew Bujalski,2060
Rodman Flender,2061
Marcus Nispel,2062
GÃƒÂ¶ran Olsson,2063
David Leland,2064
Ricky Staub,2065
Stacie Passon,2066
Peter Landesman,2067
John McNaughton,2068
Paul Barnett,2069
George Clooney,2070
P.J. Hogan,2071
Sara Sugarman,2072
Debbie Isitt,2073
James Foley,2074
Ilan Duran Cohen,2075
Tiffany Shlain,2076
Michael Lembeck,2077
John Deery,2078
Francis Lawrence,2079
Jordan Walker-Pearlman,2080
Chris Sullivan,2081
Steven Soderbergh,2082
Bill Ross IV,2083
Baltasar KormÃƒÂ¡kur,2084
Josh Forbes,2085
Anton Corbijn,2086
NimrÃƒÂ³d Antal,2087
Jehane Noujaim,2088
Stephen Deutsch,2089
Hans Canosa,2090
Tony Goldwyn,2091
David Pomes,2092
Knut Erik Jensen,2093
Ondi Timoner,2094
Cary Murnion,2095
Jon Watts,2096
Kevin Smith,2097
Ronald F. Maxwell,2098
Joe Carnahan,2099
Agnieszka Holland,2100
Henry Selick,2101
Ralph Fiennes,2102
Rob Pritts,2103
Alice Rohrwacher,2104
Patrick Brice,2105
Mike Johnson,2106
Michael Snow,2107
Jan Komasa,2108
Gianni Amelio,2109
David Cronenberg,2110
Andrzej Zulawski,2111
Sean Kirkpatrick,2112
Jacques Martineau,2113
Ismail Merchant,2114
Justin Dec,2115
Lucy Walker,2116
Jem Cohen,2117
Shana Feste,2118
Taghi Amirani,2119
Peter Billingsley,2120
Alex Kendrick,2121
Chaitanya Tamhane,2122
Dominique Benicheti,2123
Guy Maddin,2124
Hiroyuki Okiura,2125
MichÃƒÂ¨le Ohayon,2126
Anna Kerrigan,2127
Jon Favreau,2128
David Gleeson,2129
David McNally,2130
Roman Coppola,2131
Jordan Scott,2132
Andrzej Bartkowiak,2133
Brian Taylor,2134
Brian Taylor,2135
Paul Haggis,2136
Alexandre Aja,2137
Eriq La Salle,2138
Adam Sherman,2139
Scott Cooper,2140
Frederick Wiseman,2141
Dan Klores,2142
Alex Gibney,2143
Tim Allen,2144
Jon M. Chu,2145
Glenn Ficarra,2146
Johanna Demetrakas,2147
John Stockwell,2148
Michael Pack,2149
Jon Amiel,2150
Benjamin Dickinson,2151
Fred Andrews,2152
Ryan Coogler,2153
Steven Caple Jr.,2154
Scott Crawford,2155
Kiyoshi Kurosawa,2156
Matthew Barney,2157
Stephen T. Maing,2158
Yoav Potash,2159
Rob Schmidt,2160
Gregory Jacobs,2161
Ariel Vromen,2162
Jackie Earle Haley,2163
Jafar Panahi,2164
Guillermo del Toro,2165
James Lebrecht,2166
Nicholas Jarecki,2167
John Leguizamo,2168
Julien Temple,2169
Simon Wincer,2170
Steve Rash,2171
Gilles Paquet-Brenner,2172
William Gazecki,2173
Barbara Brancaccio,2174
Yang Chao,2175
Wayne Kramer,2176
Fatih Akin,2177
Daniel Gordon,2178
Preston A. Whitmore II,2179
Tamra Davis,2180
Ang Lee,2181
Woo-ping Yuen,2182
Mike Hodges,2183
Matt Ruskin,2184
Joel Souza,2185
Joe Berlinger,2186
Craig Gillespie,2187
John Mckay,2188
Clint Eastwood,2189
Jeff Wadlow,2190
Dash Shaw,2191
SebastiÃƒÂ¡n Silva,2192
Kevin Willmott,2193
Benjamin Johnson,2194
Karim Dridi,2195
Gary Keys,2196
James Griffiths,2197
Carlos Bosch,2198
Alla Kovgan,2199
Eytan Fox,2200
Kiyoshi Kurosawa,2201
Matthew O'Callaghan,2202
Yimou Zhang,2203
Wes Craven,2204
Xavier Legrand,2205
Matt Shakman,2206
Ray Yeung,2207
The RZA,2208
Zachary Heinzerling,2209
Denny Shoopman,2210
Colin Davies,2211
Michael Almereyda,2212
Joe Wright,2213
Alexis Michalik,2214
Jay Duplass,2215
