salesdid;fName
24026;Factual
24027;Contemporary_Fiction
24028;Contemporary_Fiction
24029;Contemporary_Fiction
24030;
24031;Contemporary_Fiction
24032;Contemporary_Fiction
24033;Contemporary_Fiction
24034;Factual
24035;Factual
24036;Contemporary_Fiction
24037;Factual
24038;Factual
24039;Contemporary_Fiction
24040;Contemporary_Fiction
24041;Factual
24042;
24043;Historical_Fiction
24044;Factual
24045;Fantasy
24046;Contemporary_Fiction
24047;Contemporary_Fiction
24048;Contemporary_Fiction
24049;Science_Fiction
24050;
24051;Contemporary_Fiction
24052;Factual
24053;Historical_Fiction
24054;Factual
24055;Historical_Fiction
24056;Contemporary_Fiction
24057;Contemporary_Fiction
24058;Contemporary_Fiction
24059;
24060;Contemporary_Fiction
24061;Contemporary_Fiction
24062;Historical_Fiction
24063;Factual
24064;Science_Fiction
24065;Contemporary_Fiction
24066;Factual
24067;Factual
24068;Factual
24069;Contemporary_Fiction
24070;Multiple_Creative_Types
24071;Contemporary_Fiction
24072;Contemporary_Fiction
24073;Contemporary_Fiction
24074;
24075;Contemporary_Fiction
24076;Historical_Fiction
24077;Historical_Fiction
24078;Contemporary_Fiction
24079;Contemporary_Fiction
24080;Contemporary_Fiction
24081;
24082;Contemporary_Fiction
24083;Contemporary_Fiction
24084;Contemporary_Fiction
24085;Contemporary_Fiction
24086;Factual
24087;Dramatization
24088;Contemporary_Fiction
24089;Contemporary_Fiction
24090;Contemporary_Fiction
24091;Contemporary_Fiction
24092;Factual
24093;Contemporary_Fiction
24094;Factual
24095;Contemporary_Fiction
24096;Factual
24097;Contemporary_Fiction
24098;Factual
24099;Contemporary_Fiction
24100;Factual
24101;Contemporary_Fiction
24102;Contemporary_Fiction
24103;Contemporary_Fiction
24104;Contemporary_Fiction
24105;Contemporary_Fiction
24106;Contemporary_Fiction
24107;Contemporary_Fiction
24108;Factual
24109;Contemporary_Fiction
24110;Historical_Fiction
24111;Historical_Fiction
24112;Contemporary_Fiction
24113;Science_Fiction
24114;Contemporary_Fiction
24115;Contemporary_Fiction
24116;Contemporary_Fiction
24117;Factual
24118;Contemporary_Fiction
24119;Historical_Fiction
24120;Factual
24121;Historical_Fiction
24122;Historical_Fiction
24123;Factual
24124;Contemporary_Fiction
24125;Factual
24126;Contemporary_Fiction
24127;
24128;Contemporary_Fiction
24129;Contemporary_Fiction
24130;Historical_Fiction
24131;Factual
24132;Contemporary_Fiction
24133;Contemporary_Fiction
24134;Contemporary_Fiction
24135;Contemporary_Fiction
24136;Contemporary_Fiction
24137;Kids_Fiction
24138;
24139;Contemporary_Fiction
24140;Contemporary_Fiction
24141;Contemporary_Fiction
24142;Contemporary_Fiction
24143;Science_Fiction
24144;Historical_Fiction
24145;Contemporary_Fiction
24146;Contemporary_Fiction
24147;Contemporary_Fiction
24148;
24149;Contemporary_Fiction
24150;Factual
24151;Contemporary_Fiction
24152;Factual
24153;Contemporary_Fiction
24154;
24155;Factual
24156;Factual
24157;Multiple_Creative_Types
24158;Factual
24159;Historical_Fiction
24160;
24161;Factual
24162;Factual
24163;Dramatization
24164;Factual
24165;Factual
24166;Contemporary_Fiction
24167;
24168;Dramatization
24169;Contemporary_Fiction
24170;Factual
24171;Factual
24172;Factual
24173;Kids_Fiction
24174;Historical_Fiction
24175;Dramatization
24176;Contemporary_Fiction
24177;
24178;Contemporary_Fiction
24179;Contemporary_Fiction
24180;Factual
24181;Contemporary_Fiction
24182;Contemporary_Fiction
24183;Contemporary_Fiction
24184;Dramatization
24185;Dramatization
24186;
24187;Factual
24188;
24189;Kids_Fiction
24190;
24191;Contemporary_Fiction
24192;Contemporary_Fiction
24193;Contemporary_Fiction
24194;Contemporary_Fiction
24195;Factual
24196;Contemporary_Fiction
24197;Contemporary_Fiction
24198;Contemporary_Fiction
24199;Fantasy
24200;Historical_Fiction
24201;
24202;Factual
24203;Multiple_Creative_Types
24204;Historical_Fiction
24205;Contemporary_Fiction
24206;Factual
24207;Factual
24208;Science_Fiction
24209;Historical_Fiction
24210;Contemporary_Fiction
24211;Contemporary_Fiction
24212;Dramatization
24213;Contemporary_Fiction
24214;Contemporary_Fiction
24215;
24216;Historical_Fiction
24217;Contemporary_Fiction
24218;Factual
24219;Contemporary_Fiction
24220;Contemporary_Fiction
24221;Contemporary_Fiction
24222;Contemporary_Fiction
24223;Contemporary_Fiction
24224;Factual
24225;Factual
24226;Contemporary_Fiction
24227;Factual
24228;Contemporary_Fiction
24229;Contemporary_Fiction
24230;Science_Fiction
24231;Contemporary_Fiction
24232;Factual
24233;Kids_Fiction
24234;Contemporary_Fiction
24235;Science_Fiction
24236;Contemporary_Fiction
24237;Contemporary_Fiction
24238;Contemporary_Fiction
24239;Contemporary_Fiction
24240;Factual
24241;Factual
24242;Historical_Fiction
24243;Historical_Fiction
24244;Contemporary_Fiction
24245;Contemporary_Fiction
24246;Contemporary_Fiction
24247;Contemporary_Fiction
24248;Factual
24249;Contemporary_Fiction
24250;Factual
24251;Dramatization
24252;Factual
24253;Historical_Fiction
24254;Dramatization
24255;
24256;Factual
24257;Factual
24258;Factual
24259;Factual
24260;Contemporary_Fiction
24261;Contemporary_Fiction
24262;Contemporary_Fiction
24263;Dramatization
24264;Contemporary_Fiction
24265;Factual
24266;Kids_Fiction
24267;Historical_Fiction
24268;Factual
24269;
24270;Science_Fiction
24271;Contemporary_Fiction
24272;Dramatization
24273;Contemporary_Fiction
24274;Contemporary_Fiction
24275;Contemporary_Fiction
24276;Contemporary_Fiction
24277;Contemporary_Fiction
24278;Contemporary_Fiction
24279;Contemporary_Fiction
24280;Fantasy
24281;Contemporary_Fiction
24282;Contemporary_Fiction
24283;
24284;Contemporary_Fiction
24285;Historical_Fiction
24286;Contemporary_Fiction
24287;Contemporary_Fiction
24288;Factual
24289;Contemporary_Fiction
24290;
24291;Factual
24292;Contemporary_Fiction
24293;Contemporary_Fiction
24294;Contemporary_Fiction
24295;Factual
24296;Historical_Fiction
24297;Factual
24298;Dramatization
24299;Contemporary_Fiction
24300;Contemporary_Fiction
24301;Contemporary_Fiction
24302;Factual
24303;Factual
24304;
24305;Dramatization
24306;Fantasy
24307;Contemporary_Fiction
24308;
24309;Contemporary_Fiction
24310;
24311;Contemporary_Fiction
24312;Factual
24313;Contemporary_Fiction
24314;
24315;Kids_Fiction
24316;Contemporary_Fiction
24317;Factual
24318;Contemporary_Fiction
24319;
24320;Kids_Fiction
24321;Factual
24322;Kids_Fiction
24323;Contemporary_Fiction
24324;Factual
24325;Factual
24326;Contemporary_Fiction
24327;Contemporary_Fiction
24328;Historical_Fiction
24329;Factual
24330;Contemporary_Fiction
24331;Historical_Fiction
24332;
24333;Fantasy
24334;Contemporary_Fiction
24335;
24336;
24337;Contemporary_Fiction
24338;Factual
24339;Contemporary_Fiction
24340;Dramatization
24341;Factual
24342;
24343;Factual
24344;Multiple_Creative_Types
24345;Factual
24346;Contemporary_Fiction
24347;Factual
24348;Contemporary_Fiction
24349;Factual
24350;Super_Hero
24351;Contemporary_Fiction
24352;
24353;Historical_Fiction
24354;Contemporary_Fiction
24355;Contemporary_Fiction
24356;Factual
24357;Contemporary_Fiction
24358;Contemporary_Fiction
24359;Factual
24360;Science_Fiction
24361;Factual
24362;Historical_Fiction
24363;Fantasy
24364;Contemporary_Fiction
24365;Contemporary_Fiction
24366;Fantasy
24367;Historical_Fiction
24368;Contemporary_Fiction
24369;Factual
24370;Factual
24371;Factual
24372;Contemporary_Fiction
24373;Factual
24374;Contemporary_Fiction
24375;Contemporary_Fiction
24376;Contemporary_Fiction
24377;Contemporary_Fiction
24378;Kids_Fiction
24379;Fantasy
24380;Contemporary_Fiction
24381;Contemporary_Fiction
24382;Dramatization
24383;Factual
24384;Contemporary_Fiction
24385;Factual
24386;Dramatization
24387;Factual
24388;Factual
24389;Science_Fiction
24390;
24391;Contemporary_Fiction
24392;Kids_Fiction
24393;Contemporary_Fiction
24394;Contemporary_Fiction
24395;Fantasy
24396;
24397;Historical_Fiction
24398;Dramatization
24399;Contemporary_Fiction
24400;Contemporary_Fiction
24401;Historical_Fiction
24402;Factual
24403;Contemporary_Fiction
24404;Dramatization
24405;Dramatization
24406;Contemporary_Fiction
24407;Contemporary_Fiction
24408;Contemporary_Fiction
24409;Contemporary_Fiction
24410;Contemporary_Fiction
24411;Contemporary_Fiction
24412;Contemporary_Fiction
24413;Historical_Fiction
24414;Factual
24415;Contemporary_Fiction
24416;Fantasy
24417;Factual
24418;Dramatization
24419;Contemporary_Fiction
24420;Contemporary_Fiction
24421;Contemporary_Fiction
24422;
24423;Contemporary_Fiction
24424;
24425;Contemporary_Fiction
24426;Dramatization
24427;
24428;Factual
24429;Contemporary_Fiction
24430;Contemporary_Fiction
24431;Contemporary_Fiction
24432;
24433;Contemporary_Fiction
24434;Contemporary_Fiction
24435;Factual
24436;Contemporary_Fiction
24437;Factual
24438;Dramatization
24439;Factual
24440;Contemporary_Fiction
24441;Contemporary_Fiction
24442;Contemporary_Fiction
24443;Contemporary_Fiction
24444;Contemporary_Fiction
24445;Factual
24446;Science_Fiction
24447;Historical_Fiction
24448;
24449;Fantasy
24450;Contemporary_Fiction
24451;Contemporary_Fiction
24452;Factual
24453;Contemporary_Fiction
24454;Contemporary_Fiction
24455;Factual
24456;Factual
24457;Factual
24458;Contemporary_Fiction
24459;Contemporary_Fiction
24460;Historical_Fiction
24461;Historical_Fiction
24462;Dramatization
24463;Contemporary_Fiction
24464;Contemporary_Fiction
24465;Contemporary_Fiction
24466;Contemporary_Fiction
24467;Kids_Fiction
24468;Factual
24469;Historical_Fiction
24470;Historical_Fiction
24471;Factual
24472;
24473;Factual
24474;Factual
24475;Contemporary_Fiction
24476;Contemporary_Fiction
24477;Factual
24478;Factual
24479;Contemporary_Fiction
24480;Contemporary_Fiction
24481;Historical_Fiction
24482;Fantasy
24483;Contemporary_Fiction
24484;Contemporary_Fiction
24485;Contemporary_Fiction
24486;Factual
24487;Contemporary_Fiction
24488;Contemporary_Fiction
24489;Historical_Fiction
24490;Contemporary_Fiction
24491;Fantasy
24492;Kids_Fiction
24493;
24494;Kids_Fiction
24495;Contemporary_Fiction
24496;Fantasy
24497;Contemporary_Fiction
24498;Contemporary_Fiction
24499;Factual
24500;Factual
24501;Contemporary_Fiction
24502;Contemporary_Fiction
24503;Contemporary_Fiction
24504;Contemporary_Fiction
24505;Dramatization
24506;Contemporary_Fiction
24507;
24508;Contemporary_Fiction
24509;Contemporary_Fiction
24510;Contemporary_Fiction
24511;Factual
24512;Contemporary_Fiction
24513;Contemporary_Fiction
24514;Dramatization
24515;Contemporary_Fiction
24516;Science_Fiction
24517;
24518;Contemporary_Fiction
24519;Contemporary_Fiction
24520;
24521;
24522;
24523;Fantasy
24524;Contemporary_Fiction
24525;Science_Fiction
24526;
24527;Contemporary_Fiction
24528;Contemporary_Fiction
24529;Contemporary_Fiction
24530;Contemporary_Fiction
24531;Contemporary_Fiction
24532;Historical_Fiction
24533;Factual
24534;Contemporary_Fiction
24535;Historical_Fiction
24536;Kids_Fiction
24537;Contemporary_Fiction
24538;Factual
24539;
24540;
24541;Contemporary_Fiction
24542;Factual
24543;Contemporary_Fiction
24544;Kids_Fiction
24545;Contemporary_Fiction
24546;Dramatization
24547;Dramatization
24548;Contemporary_Fiction
24549;Contemporary_Fiction
24550;Contemporary_Fiction
24551;Contemporary_Fiction
24552;Dramatization
24553;
24554;Dramatization
24555;Kids_Fiction
24556;Contemporary_Fiction
24557;Contemporary_Fiction
24558;Contemporary_Fiction
24559;Factual
24560;Contemporary_Fiction
24561;Factual
24562;Contemporary_Fiction
24563;Factual
24564;Historical_Fiction
24565;Contemporary_Fiction
24566;Historical_Fiction
24567;Factual
24568;Contemporary_Fiction
24569;
24570;Contemporary_Fiction
24571;Contemporary_Fiction
24572;Historical_Fiction
24573;Contemporary_Fiction
24574;Historical_Fiction
24575;Contemporary_Fiction
24576;Factual
24577;Kids_Fiction
24578;Contemporary_Fiction
24579;Factual
24580;Contemporary_Fiction
24581;Kids_Fiction
24582;Factual
24583;Kids_Fiction
24584;Historical_Fiction
24585;Science_Fiction
24586;
24587;
24588;Factual
24589;
24590;Contemporary_Fiction
24591;Contemporary_Fiction
24592;
24593;Contemporary_Fiction
24594;Factual
24595;Dramatization
24596;Dramatization
24597;Contemporary_Fiction
24598;Contemporary_Fiction
24599;Historical_Fiction
24600;Contemporary_Fiction
24601;Fantasy
24602;Factual
24603;Factual
24604;Factual
24605;Contemporary_Fiction
24606;Dramatization
24607;Factual
24608;Factual
24609;Contemporary_Fiction
24610;Contemporary_Fiction
24611;Contemporary_Fiction
24612;Factual
24613;Contemporary_Fiction
24614;Contemporary_Fiction
24615;Contemporary_Fiction
24616;
24617;Contemporary_Fiction
24618;Contemporary_Fiction
24619;Contemporary_Fiction
24620;Contemporary_Fiction
24621;
24622;Contemporary_Fiction
24623;Contemporary_Fiction
24624;Contemporary_Fiction
24625;Historical_Fiction
24626;Contemporary_Fiction
24627;Contemporary_Fiction
24628;Contemporary_Fiction
24629;Factual
24630;
24631;Contemporary_Fiction
24632;Contemporary_Fiction
24633;Contemporary_Fiction
24634;Contemporary_Fiction
24635;Kids_Fiction
24636;Contemporary_Fiction
24637;Factual
24638;
24639;Contemporary_Fiction
24640;Historical_Fiction
24641;Contemporary_Fiction
24642;Historical_Fiction
24643;Science_Fiction
24644;Kids_Fiction
24645;Factual
24646;Contemporary_Fiction
24647;Factual
24648;Historical_Fiction
24649;Factual
24650;Historical_Fiction
24651;Contemporary_Fiction
24652;Historical_Fiction
24653;Dramatization
24654;Contemporary_Fiction
24655;Contemporary_Fiction
24656;Contemporary_Fiction
24657;Factual
24658;Contemporary_Fiction
24659;Contemporary_Fiction
24660;Contemporary_Fiction
24661;Contemporary_Fiction
24662;Fantasy
24663;Contemporary_Fiction
24664;Contemporary_Fiction
24665;Factual
24666;Fantasy
24667;Contemporary_Fiction
24668;
24669;Factual
24670;Kids_Fiction
24671;Factual
24672;
24673;Contemporary_Fiction
24674;Contemporary_Fiction
24675;Kids_Fiction
24676;Contemporary_Fiction
24677;Factual
24678;Contemporary_Fiction
24679;Contemporary_Fiction
24680;Kids_Fiction
24681;Contemporary_Fiction
24682;Contemporary_Fiction
24683;Factual
24684;Contemporary_Fiction
24685;Contemporary_Fiction
24686;Contemporary_Fiction
24687;Contemporary_Fiction
24688;Fantasy
24689;Factual
24690;Contemporary_Fiction
24691;Contemporary_Fiction
24692;
24693;Contemporary_Fiction
24694;Dramatization
24695;Science_Fiction
24696;Contemporary_Fiction
24697;Contemporary_Fiction
24698;Contemporary_Fiction
24699;Factual
24700;Science_Fiction
24701;Factual
24702;Contemporary_Fiction
24703;Factual
24704;Factual
24705;Factual
24706;Contemporary_Fiction
24707;Contemporary_Fiction
24708;Contemporary_Fiction
24709;Fantasy
24710;Contemporary_Fiction
24711;Contemporary_Fiction
24712;Science_Fiction
24713;Dramatization
24714;Kids_Fiction
24715;Contemporary_Fiction
24716;Factual
24717;Factual
24718;Fantasy
24719;
24720;Contemporary_Fiction
24721;Contemporary_Fiction
24722;Historical_Fiction
24723;Contemporary_Fiction
24724;Factual
24725;Factual
24726;Dramatization
24727;Factual
24728;Kids_Fiction
24729;Contemporary_Fiction
24730;Historical_Fiction
24731;Contemporary_Fiction
24732;Contemporary_Fiction
24733;Contemporary_Fiction
24734;Multiple_Creative_Types
24735;Dramatization
24736;Contemporary_Fiction
24737;Contemporary_Fiction
24738;Contemporary_Fiction
24739;Contemporary_Fiction
24740;
24741;Contemporary_Fiction
24742;
24743;Contemporary_Fiction
24744;Contemporary_Fiction
24745;Contemporary_Fiction
24746;Contemporary_Fiction
24747;Dramatization
24748;Contemporary_Fiction
24749;Historical_Fiction
24750;Factual
24751;
24752;Contemporary_Fiction
24753;Contemporary_Fiction
24754;Contemporary_Fiction
24755;Science_Fiction
24756;Historical_Fiction
24757;Fantasy
24758;
24759;Kids_Fiction
24760;Historical_Fiction
24761;Contemporary_Fiction
24762;Contemporary_Fiction
24763;Contemporary_Fiction
24764;Contemporary_Fiction
24765;Contemporary_Fiction
24766;
24767;
24768;Historical_Fiction
24769;Contemporary_Fiction
24770;Factual
24771;Contemporary_Fiction
24772;
24773;Contemporary_Fiction
24774;Contemporary_Fiction
24775;Historical_Fiction
24776;Contemporary_Fiction
24777;
24778;Factual
24779;Factual
24780;Factual
24781;Contemporary_Fiction
24782;Contemporary_Fiction
24783;Factual
24784;Contemporary_Fiction
24785;Factual
24786;Contemporary_Fiction
24787;Contemporary_Fiction
24788;
24789;Contemporary_Fiction
24790;Contemporary_Fiction
24791;Factual
24792;Historical_Fiction
24793;Historical_Fiction
24794;Contemporary_Fiction
24795;Contemporary_Fiction
24796;Contemporary_Fiction
24797;Factual
24798;Contemporary_Fiction
24799;Contemporary_Fiction
24800;Factual
24801;Contemporary_Fiction
24802;
24803;
24804;Factual
24805;Contemporary_Fiction
24806;Contemporary_Fiction
24807;Dramatization
24808;
24809;Contemporary_Fiction
24810;Contemporary_Fiction
24811;Contemporary_Fiction
24812;Factual
24813;Dramatization
24814;Contemporary_Fiction
24815;Fantasy
24816;Contemporary_Fiction
24817;Factual
24818;Kids_Fiction
24819;Contemporary_Fiction
24820;Dramatization
24821;
24822;Dramatization
24823;Contemporary_Fiction
24824;Contemporary_Fiction
24825;Contemporary_Fiction
24826;Contemporary_Fiction
24827;Contemporary_Fiction
24828;Contemporary_Fiction
24829;Fantasy
24830;Contemporary_Fiction
24831;Factual
24832;Factual
24833;
24834;Contemporary_Fiction
24835;Historical_Fiction
24836;Dramatization
24837;Historical_Fiction
24838;Contemporary_Fiction
24839;Contemporary_Fiction
24840;Dramatization
24841;Contemporary_Fiction
24842;
24843;Fantasy
24844;Contemporary_Fiction
24845;Contemporary_Fiction
24846;Kids_Fiction
24847;Contemporary_Fiction
24848;Fantasy
24849;Science_Fiction
24850;Contemporary_Fiction
24851;Contemporary_Fiction
24852;Contemporary_Fiction
24853;Historical_Fiction
24854;Dramatization
24855;Contemporary_Fiction
24856;Factual
24857;Contemporary_Fiction
24858;Factual
24859;Factual
24860;Dramatization
24861;Fantasy
24862;Contemporary_Fiction
24863;Contemporary_Fiction
24864;Factual
24865;Factual
24866;
24867;Contemporary_Fiction
24868;Contemporary_Fiction
24869;Contemporary_Fiction
24870;Contemporary_Fiction
24871;Factual
24872;Historical_Fiction
24873;Contemporary_Fiction
24874;
24875;Factual
24876;Historical_Fiction
24877;Contemporary_Fiction
24878;Contemporary_Fiction
24879;Contemporary_Fiction
24880;Science_Fiction
24881;Factual
24882;Contemporary_Fiction
24883;Contemporary_Fiction
24884;Contemporary_Fiction
24885;Factual
24886;Contemporary_Fiction
24887;Contemporary_Fiction
24888;Fantasy
24889;Contemporary_Fiction
24890;Fantasy
24891;Contemporary_Fiction
24892;Contemporary_Fiction
24893;
24894;Historical_Fiction
24895;Fantasy
24896;Contemporary_Fiction
24897;
24898;Factual
24899;
24900;
24901;Contemporary_Fiction
24902;Contemporary_Fiction
24903;Factual
24904;Contemporary_Fiction
24905;Dramatization
24906;Science_Fiction
24907;Factual
24908;Contemporary_Fiction
24909;Historical_Fiction
24910;Kids_Fiction
24911;Contemporary_Fiction
24912;Factual
24913;
24914;Factual
24915;Science_Fiction
24916;Super_Hero
24917;
24918;Contemporary_Fiction
24919;Factual
24920;Factual
24921;Contemporary_Fiction
24922;Contemporary_Fiction
24923;Contemporary_Fiction
24924;Contemporary_Fiction
24925;Contemporary_Fiction
24926;Contemporary_Fiction
24927;
24928;Factual
24929;Factual
24930;
24931;Kids_Fiction
24932;Contemporary_Fiction
24933;Factual
24934;Factual
24935;Contemporary_Fiction
24936;Contemporary_Fiction
24937;Historical_Fiction
24938;Contemporary_Fiction
24939;Contemporary_Fiction
24940;Contemporary_Fiction
24941;Factual
24942;Contemporary_Fiction
24943;Factual
24944;Historical_Fiction
24945;Contemporary_Fiction
24946;Contemporary_Fiction
24947;Contemporary_Fiction
24948;Kids_Fiction
24949;Contemporary_Fiction
24950;
24951;Dramatization
24952;Contemporary_Fiction
24953;Science_Fiction
24954;Factual
24955;Factual
24956;Contemporary_Fiction
24957;Historical_Fiction
24958;Fantasy
24959;Contemporary_Fiction
24960;Contemporary_Fiction
24961;Historical_Fiction
24962;Contemporary_Fiction
24963;Science_Fiction
24964;Factual
24965;
24966;Contemporary_Fiction
24967;Contemporary_Fiction
24968;Historical_Fiction
24969;Contemporary_Fiction
24970;Historical_Fiction
24971;Contemporary_Fiction
24972;Contemporary_Fiction
24973;Contemporary_Fiction
24974;Historical_Fiction
24975;Factual
24976;
24977;
24978;Factual
24979;Contemporary_Fiction
24980;Contemporary_Fiction
24981;
24982;Historical_Fiction
24983;Factual
24984;Fantasy
24985;Contemporary_Fiction
24986;
24987;Factual
24988;Dramatization
24989;
24990;Kids_Fiction
24991;
24992;Contemporary_Fiction
24993;Contemporary_Fiction
24994;Dramatization
24995;Factual
24996;Science_Fiction
24997;Contemporary_Fiction
24998;
24999;Kids_Fiction
25000;Contemporary_Fiction
25001;Factual
25002;Factual
25003;Contemporary_Fiction
25004;Kids_Fiction
25005;Contemporary_Fiction
25006;Contemporary_Fiction
25007;Kids_Fiction
25008;Multiple_Creative_Types
25009;Contemporary_Fiction
25010;Contemporary_Fiction
25011;Factual
25012;Contemporary_Fiction
25013;Historical_Fiction
25014;Multiple_Creative_Types
25015;Contemporary_Fiction
25016;Contemporary_Fiction
25017;Contemporary_Fiction
25018;Contemporary_Fiction
25019;Contemporary_Fiction
25020;Contemporary_Fiction
25021;Contemporary_Fiction
25022;Multiple_Creative_Types
25023;Contemporary_Fiction
25024;Super_Hero
25025;Contemporary_Fiction
25026;Kids_Fiction
25027;Kids_Fiction
25028;Kids_Fiction
25029;Contemporary_Fiction
25030;Contemporary_Fiction
25031;Factual
25032;Historical_Fiction
25033;Contemporary_Fiction
25034;Factual
25035;Contemporary_Fiction
25036;Factual
25037;Factual
25038;Factual
25039;Contemporary_Fiction
25040;Contemporary_Fiction
25041;Contemporary_Fiction
25042;Contemporary_Fiction
25043;Contemporary_Fiction
25044;Fantasy
25045;Factual
25046;Dramatization
25047;Contemporary_Fiction
25048;Fantasy
25049;Factual
25050;
25051;Multiple_Creative_Types
25052;Contemporary_Fiction
25053;
25054;
25055;Contemporary_Fiction
25056;Contemporary_Fiction
25057;Contemporary_Fiction
25058;Factual
25059;Contemporary_Fiction
25060;Dramatization
25061;Contemporary_Fiction
25062;Factual
25063;Contemporary_Fiction
25064;Contemporary_Fiction
25065;Factual
25066;
25067;Factual
25068;Historical_Fiction
25069;Dramatization
25070;Contemporary_Fiction
25071;Contemporary_Fiction
25072;Contemporary_Fiction
25073;Contemporary_Fiction
25074;Contemporary_Fiction
25075;Contemporary_Fiction
25076;Historical_Fiction
25077;Contemporary_Fiction
25078;Kids_Fiction
25079;Factual
25080;Contemporary_Fiction
25081;Dramatization
25082;Contemporary_Fiction
25083;Contemporary_Fiction
25084;Historical_Fiction
25085;Contemporary_Fiction
25086;Contemporary_Fiction
25087;Contemporary_Fiction
25088;Contemporary_Fiction
25089;Factual
25090;Contemporary_Fiction
25091;Contemporary_Fiction
25092;Historical_Fiction
25093;Contemporary_Fiction
25094;Factual
25095;Dramatization
25096;Contemporary_Fiction
25097;Contemporary_Fiction
25098;Contemporary_Fiction
25099;Factual
25100;Contemporary_Fiction
25101;Factual
25102;Contemporary_Fiction
25103;Contemporary_Fiction
25104;Contemporary_Fiction
25105;Contemporary_Fiction
25106;Contemporary_Fiction
25107;Factual
25108;
25109;Contemporary_Fiction
25110;Contemporary_Fiction
25111;Contemporary_Fiction
25112;
25113;
25114;Contemporary_Fiction
25115;Contemporary_Fiction
25116;Contemporary_Fiction
25117;Contemporary_Fiction
25118;Contemporary_Fiction
25119;Contemporary_Fiction
25120;Contemporary_Fiction
25121;Contemporary_Fiction
25122;Contemporary_Fiction
25123;Factual
25124;Historical_Fiction
25125;Kids_Fiction
25126;Contemporary_Fiction
25127;Contemporary_Fiction
25128;Dramatization
25129;Contemporary_Fiction
25130;
25131;Contemporary_Fiction
25132;Factual
25133;Contemporary_Fiction
25134;Kids_Fiction
25135;Historical_Fiction
25136;Contemporary_Fiction
25137;Kids_Fiction
25138;Factual
25139;Factual
25140;Contemporary_Fiction
25141;Contemporary_Fiction
25142;Contemporary_Fiction
25143;Contemporary_Fiction
25144;Factual
25145;Contemporary_Fiction
25146;Contemporary_Fiction
25147;Factual
25148;Factual
25149;Contemporary_Fiction
25150;Contemporary_Fiction
25151;Science_Fiction
25152;Science_Fiction
25153;Contemporary_Fiction
25154;Contemporary_Fiction
25155;Factual
25156;Contemporary_Fiction
25157;Contemporary_Fiction
25158;Contemporary_Fiction
25159;Contemporary_Fiction
25160;Contemporary_Fiction
25161;Contemporary_Fiction
25162;Contemporary_Fiction
25163;Factual
25164;Contemporary_Fiction
25165;Contemporary_Fiction
25166;Factual
25167;Factual
25168;Contemporary_Fiction
25169;Contemporary_Fiction
25170;
25171;Contemporary_Fiction
25172;Kids_Fiction
25173;Factual
25174;Contemporary_Fiction
25175;Kids_Fiction
25176;Contemporary_Fiction
25177;Factual
25178;Factual
25179;Contemporary_Fiction
25180;Factual
25181;
25182;
25183;Dramatization
25184;Factual
25185;Factual
25186;Contemporary_Fiction
25187;Factual
25188;Contemporary_Fiction
25189;
25190;Historical_Fiction
25191;Contemporary_Fiction
25192;Contemporary_Fiction
25193;Kids_Fiction
25194;Kids_Fiction
25195;
25196;Contemporary_Fiction
25197;Kids_Fiction
25198;Factual
25199;Contemporary_Fiction
25200;Contemporary_Fiction
25201;Factual
25202;Contemporary_Fiction
25203;Factual
25204;
25205;Contemporary_Fiction
25206;Contemporary_Fiction
25207;Contemporary_Fiction
25208;Contemporary_Fiction
25209;Historical_Fiction
25210;Kids_Fiction
25211;Factual
25212;Contemporary_Fiction
25213;Dramatization
25214;Historical_Fiction
25215;Dramatization
25216;Contemporary_Fiction
25217;Science_Fiction
25218;Science_Fiction
25219;Factual
25220;Factual
25221;Contemporary_Fiction
25222;Kids_Fiction
25223;Science_Fiction
25224;Contemporary_Fiction
25225;Kids_Fiction
25226;Fantasy
25227;Contemporary_Fiction
25228;Contemporary_Fiction
25229;Factual
25230;Contemporary_Fiction
25231;Contemporary_Fiction
25232;Fantasy
25233;Contemporary_Fiction
25234;Kids_Fiction
25235;Factual
25236;Contemporary_Fiction
25237;Contemporary_Fiction
25238;Kids_Fiction
25239;Historical_Fiction
25240;Fantasy
25241;Historical_Fiction
25242;Kids_Fiction
25243;Contemporary_Fiction
25244;Factual
25245;Contemporary_Fiction
25246;Contemporary_Fiction
25247;Factual
25248;Historical_Fiction
25249;Factual
25250;Contemporary_Fiction
25251;
25252;Contemporary_Fiction
25253;Factual
25254;
25255;Contemporary_Fiction
25256;Factual
25257;Contemporary_Fiction
25258;Contemporary_Fiction
25259;Contemporary_Fiction
25260;Factual
25261;Factual
25262;Fantasy
25263;Factual
25264;Contemporary_Fiction
25265;Kids_Fiction
25266;Factual
25267;Factual
25268;Factual
25269;Factual
25270;Factual
25271;Factual
25272;Factual
25273;Factual
25274;Science_Fiction
25275;Contemporary_Fiction
25276;Contemporary_Fiction
25277;Contemporary_Fiction
25278;
25279;Contemporary_Fiction
25280;Contemporary_Fiction
25281;
25282;Historical_Fiction
25283;Dramatization
25284;Contemporary_Fiction
25285;Fantasy
25286;Factual
25287;
25288;Fantasy
25289;Kids_Fiction
25290;Contemporary_Fiction
25291;Contemporary_Fiction
25292;Factual
25293;Contemporary_Fiction
25294;Contemporary_Fiction
25295;Contemporary_Fiction
25296;Science_Fiction
25297;Contemporary_Fiction
25298;Contemporary_Fiction
25299;Contemporary_Fiction
25300;Contemporary_Fiction
25301;Factual
25302;Factual
